product_id,date,revenue,units_sold,weather_condition,weather_temp,customer_flow,discount_percentage,sales_uid
Milk,2025-09-23,415.65,163,Sunny,27.8,216,15,gen_19c267a867
Croissant,2025-09-23,522.0,116,Sunny,27.8,158,0,gen_2ded4798e6
Muffin,2025-09-23,262.5,75,Sunny,27.8,118,0,gen_e9e161f938
Sandwich,2025-09-23,416.0,52,Sunny,27.8,63,0,gen_a0b9862f2b
Juice,2025-09-23,500.0,100,Sunny,27.8,151,0,gen_cbee0eba54
Tea,2025-09-23,300.0,75,Sunny,27.8,113,0,gen_37574a2fa5
Cake,2025-09-23,264.0,44,Sunny,27.8,54,0,gen_76a177d041
Salad,2025-09-23,333.0,37,Sunny,27.8,64,0,gen_f97ae38f03
Wrap,2025-09-23,330.0,44,Sunny,27.8,59,0,gen_56f1d08908
Coffee Beans,2025-09-24,720.0,48,Sunny,28.7,62,0,gen_4e1eecf354
Milk,2025-09-24,405.0,135,Sunny,28.7,224,0,gen_07d194b759
Croissant,2025-09-24,522.0,116,Sunny,28.7,165,0,gen_f69a4bca53
Muffin,2025-09-24,308.0,88,Sunny,28.7,106,0,gen_fb133288a6
Sandwich,2025-09-24,440.0,55,Sunny,28.7,86,0,gen_3e1b817714
Juice,2025-09-24,610.0,122,Sunny,28.7,156,0,gen_fae1c6f54d
Tea,2025-09-24,248.0,62,Sunny,28.7,103,0,gen_38c4614b67
Cake,2025-09-24,222.0,37,Sunny,28.7,50,0,gen_617b5cc003
Salad,2025-09-24,423.0,47,Sunny,28.7,63,0,gen_982aee5779
Wrap,2025-09-24,330.0,44,Sunny,28.7,72,0,gen_ebe415fcc2
Coffee Beans,2025-09-25,943.5,74,Sunny,26.8,110,15,gen_a3a16aa9d0
Milk,2025-09-25,399.0,133,Sunny,26.8,209,0,gen_8ec44c71d6
Croissant,2025-09-25,490.5,109,Sunny,26.8,166,0,gen_837fc9360c
Muffin,2025-09-25,311.5,89,Sunny,26.8,148,0,gen_836abe48b5
Sandwich,2025-09-25,416.0,52,Sunny,26.8,67,0,gen_b3eecfa61f
Juice,2025-09-25,415.0,83,Sunny,26.8,107,0,gen_46e562cfce
Tea,2025-09-25,332.0,83,Sunny,26.8,134,0,gen_36386cb841
Cake,2025-09-25,252.0,42,Sunny,26.8,71,0,gen_37878dae4c
Salad,2025-09-25,324.0,36,Sunny,26.8,43,0,gen_5dd48d2e31
Wrap,2025-09-25,360.0,48,Sunny,26.8,84,0,gen_bb20d490b1
Coffee Beans,2025-09-26,900.0,60,Sunny,28.3,107,0,gen_e971adb022
Milk,2025-09-26,522.0,174,Sunny,28.3,234,0,gen_7c97a2e229
Croissant,2025-09-26,526.5,117,Sunny,28.3,146,0,gen_4ccc7a6c16
Muffin,2025-09-26,315.0,90,Sunny,28.3,119,0,gen_ba6c0f2f00
Sandwich,2025-09-26,488.0,61,Sunny,28.3,97,0,gen_fba6ccfcce
Juice,2025-09-26,868.0,217,Sunny,28.3,335,20,gen_b28b8a3d5a
Tea,2025-09-26,296.0,74,Sunny,28.3,113,0,gen_d5bf740782
Cake,2025-09-26,288.0,48,Sunny,28.3,67,0,gen_a52447c33d
Salad,2025-09-26,495.0,55,Sunny,28.3,98,0,gen_64e43072a9
Wrap,2025-09-26,457.5,61,Sunny,28.3,87,0,gen_a42f09e739
Coffee Beans,2025-09-27,1155.0,77,Sunny,31.3,99,0,gen_10c83ef483
Milk,2025-09-27,606.0,202,Sunny,31.3,315,0,gen_947973353c
Croissant,2025-09-27,711.0,158,Sunny,31.3,220,0,gen_b2110c182c
Muffin,2025-09-27,402.5,115,Sunny,31.3,149,0,gen_a5c2733b1e
Sandwich,2025-09-27,616.0,77,Sunny,31.3,96,0,gen_a88d16a8e0
Juice,2025-09-27,926.25,247,Sunny,31.3,425,25,gen_0f476a6a74
Tea,2025-09-27,304.0,76,Sunny,31.3,113,0,gen_a89f81010e
Cake,2025-09-27,342.0,57,Sunny,31.3,97,0,gen_ac5937892f
Salad,2025-09-27,486.0,54,Sunny,31.3,79,0,gen_5852eaf804
Wrap,2025-09-27,480.0,64,Sunny,31.3,90,0,gen_b5d36fd25b
Coffee Beans,2025-09-28,1260.0,84,Sunny,29.9,134,0,gen_5e5c8ec690
Milk,2025-09-28,624.0,208,Sunny,29.9,293,0,gen_8d591bee57
Croissant,2025-09-28,648.0,144,Sunny,29.9,229,0,gen_0e2356a6d6
Muffin,2025-09-28,364.0,104,Sunny,29.9,181,0,gen_17554ce64f
Sandwich,2025-09-28,608.0,76,Sunny,29.9,102,0,gen_36bad59d28
Juice,2025-09-28,790.0,158,Sunny,29.9,273,0,gen_3e1e888ba0
Tea,2025-09-28,304.0,76,Sunny,29.9,100,0,gen_782b6c19b4
Cake,2025-09-28,312.0,52,Sunny,29.9,85,0,gen_566becdc81
Salad,2025-09-28,549.0,61,Sunny,29.9,87,0,gen_c729c0e210
Wrap,2025-09-28,495.0,66,Sunny,29.9,88,0,gen_647eb56df2
Coffee Beans,2025-09-29,960.0,64,Sunny,26.4,87,0,gen_f2a04747f2
Milk,2025-09-29,357.0,119,Sunny,26.4,206,0,gen_1fbc10dcbf
Croissant,2025-09-29,454.5,101,Sunny,26.4,145,0,gen_6008a4c11a
Muffin,2025-09-29,308.0,88,Sunny,26.4,111,0,gen_06c33aaaa1
Sandwich,2025-09-29,472.0,59,Sunny,26.4,96,0,gen_e801a8a545
Juice,2025-09-29,505.0,101,Sunny,26.4,126,0,gen_689b945f7e
Tea,2025-09-29,280.0,70,Sunny,26.4,85,0,gen_432e3d6212
Cake,2025-09-29,222.0,37,Sunny,26.4,44,0,gen_7eb166454c
Salad,2025-09-29,297.0,33,Sunny,26.4,45,0,gen_daec3bea08
Wrap,2025-09-29,375.0,50,Sunny,26.4,75,0,gen_2fa2500c81
Coffee Beans,2025-09-30,810.0,54,Sunny,28.9,85,0,gen_c28ea76bdc
Milk,2025-09-30,396.0,132,Sunny,28.9,207,0,gen_b73fdbb348
Croissant,2025-09-30,522.0,116,Sunny,28.9,176,0,gen_5988f975f5
Muffin,2025-09-30,290.5,83,Sunny,28.9,142,0,gen_222d82060c
Sandwich,2025-09-30,416.0,52,Sunny,28.9,70,0,gen_2054fccbdb
Juice,2025-09-30,650.0,130,Sunny,28.9,207,0,gen_0572efb5a2
Tea,2025-09-30,280.0,70,Sunny,28.9,84,0,gen_a6b6ba61aa
Cake,2025-09-30,204.0,34,Sunny,28.9,55,0,gen_284b9a23de
Salad,2025-09-30,351.0,39,Sunny,28.9,52,0,gen_bd6eff7053
Wrap,2025-09-30,397.5,53,Sunny,28.9,71,0,gen_3ced4dfbd7
Coffee Beans,2025-10-01,900.0,60,Sunny,15.5,78,0,gen_5c1d16a8c6
Milk,2025-10-01,429.0,143,Sunny,15.5,249,0,gen_d38cd76485
Croissant,2025-10-01,540.0,120,Sunny,15.5,166,0,gen_388398392a
Muffin,2025-10-01,241.5,69,Sunny,15.5,86,0,gen_5dadfaf158
Sandwich,2025-10-01,408.0,51,Sunny,15.5,84,0,gen_7aa03bcf26
Juice,2025-10-01,405.0,81,Sunny,15.5,101,0,gen_6890e3b169
Tea,2025-10-01,356.0,89,Sunny,15.5,121,0,gen_3a45258e0b
Cake,2025-10-01,240.0,40,Sunny,15.5,66,0,gen_96e452a0be
Salad,2025-10-01,315.0,35,Sunny,15.5,50,0,gen_b5324b507c
Wrap,2025-10-01,337.5,45,Sunny,15.5,70,0,gen_f0c9352baa
Coffee Beans,2025-10-02,1020.0,68,Sunny,16.4,114,0,gen_2d61e6b424
Milk,2025-10-02,456.0,152,Sunny,16.4,209,0,gen_ea22388c60
Croissant,2025-10-02,621.0,184,Sunny,16.4,246,25,gen_73faad47d3
Muffin,2025-10-02,273.0,78,Sunny,16.4,126,0,gen_b7fb591e8f
Sandwich,2025-10-02,456.0,57,Sunny,16.4,71,0,gen_bbdd366d60
Juice,2025-10-02,460.0,92,Sunny,16.4,127,0,gen_48206b160d
Tea,2025-10-02,328.0,82,Sunny,16.4,121,0,gen_36d33fe586
Cake,2025-10-02,264.0,44,Sunny,16.4,76,0,gen_aa7c0737e1
Salad,2025-10-02,288.0,32,Sunny,16.4,48,0,gen_459e754934
Wrap,2025-10-02,390.0,52,Sunny,16.4,88,0,gen_2c4e89f10f
Coffee Beans,2025-10-03,1140.0,76,Sunny,16.8,105,0,gen_868a29af41
Milk,2025-10-03,495.0,165,Sunny,16.8,214,0,gen_c916d52547
Croissant,2025-10-03,643.5,143,Sunny,16.8,178,0,gen_69cb444236
Muffin,2025-10-03,339.5,97,Sunny,16.8,170,0,gen_8d23442e27
Sandwich,2025-10-03,448.0,56,Sunny,16.8,81,0,gen_3173b3e2b2
Juice,2025-10-03,545.0,109,Sunny,16.8,178,0,gen_6b0340fd10
Tea,2025-10-03,352.0,88,Sunny,16.8,112,0,gen_f581c0c532
Cake,2025-10-03,300.0,50,Sunny,16.8,69,0,gen_609e8120f3
Salad,2025-10-03,315.0,35,Sunny,16.8,46,0,gen_b7919b2949
Wrap,2025-10-03,540.0,96,Sunny,16.8,145,25,gen_d43732982b
Coffee Beans,2025-10-04,1575.0,105,Sunny,16.3,157,0,gen_0eabccd66b
Milk,2025-10-04,495.0,165,Sunny,16.3,257,0,gen_7dbdb6f1d3
Croissant,2025-10-04,765.0,170,Sunny,16.3,298,0,gen_b580722b93
Muffin,2025-10-04,423.5,121,Sunny,16.3,193,0,gen_5d3937a897
Sandwich,2025-10-04,680.0,85,Sunny,16.3,126,0,gen_2b87e03fd4
Juice,2025-10-04,725.0,145,Sunny,16.3,248,0,gen_ba2348e9de
Tea,2025-10-04,476.0,119,Sunny,16.3,185,0,gen_591de57f6f
Cake,2025-10-04,312.0,52,Sunny,16.3,68,0,gen_f1a52874f9
Salad,2025-10-04,378.0,42,Sunny,16.3,68,0,gen_593c505185
Wrap,2025-10-04,442.5,59,Sunny,16.3,98,0,gen_c2ad0cf759
Coffee Beans,2025-10-05,1275.0,85,Sunny,16.4,142,0,gen_e5211752c2
Milk,2025-10-05,624.0,208,Sunny,16.4,343,0,gen_e53cbcbcc3
Croissant,2025-10-05,720.0,160,Sunny,16.4,247,0,gen_deec90c932
Muffin,2025-10-05,374.5,107,Sunny,16.4,170,0,gen_92f4dd4d68
Sandwich,2025-10-05,592.0,74,Sunny,16.4,122,0,gen_8886dead9c
Juice,2025-10-05,660.0,132,Sunny,16.4,220,0,gen_e13c48a3e1
Tea,2025-10-05,456.0,114,Sunny,16.4,144,0,gen_5ed03652f2
Cake,2025-10-05,384.0,64,Sunny,16.4,83,0,gen_e902b45005
Salad,2025-10-05,360.0,40,Sunny,16.4,57,0,gen_85d07e0dd5
Wrap,2025-10-05,412.5,55,Sunny,16.4,72,0,gen_fa6ade80f6
Coffee Beans,2025-10-06,930.0,62,Sunny,22.5,103,0,gen_67a7522373
Milk,2025-10-06,363.0,121,Sunny,22.5,187,0,gen_5d29e963f7
Croissant,2025-10-06,499.5,111,Sunny,22.5,150,0,gen_e656c7ec14
Muffin,2025-10-06,308.0,88,Sunny,22.5,137,0,gen_432b73f13d
Sandwich,2025-10-06,448.0,56,Sunny,22.5,93,0,gen_c030259d8e
Juice,2025-10-06,514.25,121,Sunny,22.5,186,15,gen_87c5e4369b
Tea,2025-10-06,280.0,70,Sunny,22.5,124,0,gen_9d86ae4ac1
Cake,2025-10-06,222.0,37,Sunny,22.5,60,0,gen_a47b692fec
Salad,2025-10-06,279.0,31,Sunny,22.5,43,0,gen_54e1cbd046
Wrap,2025-10-06,307.5,41,Sunny,22.5,69,0,gen_e8a6b97ef5
Coffee Beans,2025-10-07,1035.0,69,Sunny,20.2,101,0,gen_9b5c0eb332
Milk,2025-10-07,456.0,152,Sunny,20.2,185,0,gen_73e0c2f785
Croissant,2025-10-07,441.0,98,Sunny,20.2,165,0,gen_a45c90059b
Muffin,2025-10-07,283.5,81,Sunny,20.2,133,0,gen_089c670478
Sandwich,2025-10-07,408.0,51,Sunny,20.2,79,0,gen_5015603199
Juice,2025-10-07,505.0,101,Sunny,20.2,130,0,gen_3659f06f02
Tea,2025-10-07,324.0,81,Sunny,20.2,126,0,gen_f0eb7f630d
Cake,2025-10-07,246.0,41,Sunny,20.2,63,0,gen_46c677e9a7
Salad,2025-10-07,279.0,31,Sunny,20.2,45,0,gen_761edb624f
Wrap,2025-10-07,322.5,43,Sunny,20.2,61,0,gen_3af1805ea5
Coffee Beans,2025-10-08,990.0,66,Sunny,15.7,96,0,gen_db8eb84fd6
Milk,2025-10-08,487.2,203,Sunny,15.7,284,20,gen_1487ce9b8d
Croissant,2025-10-08,513.0,114,Sunny,15.7,157,0,gen_0374362517
Muffin,2025-10-08,301.0,86,Sunny,15.7,127,0,gen_28e672095a
Sandwich,2025-10-08,448.0,56,Sunny,15.7,67,0,gen_b62d7a60e7
Juice,2025-10-08,510.0,102,Sunny,15.7,154,0,gen_f22b383761
Tea,2025-10-08,316.0,79,Sunny,15.7,99,0,gen_7258610498
Cake,2025-10-08,228.0,38,Sunny,15.7,57,0,gen_5738d0a020
Salad,2025-10-08,297.0,33,Sunny,15.7,55,0,gen_46a8608f9e
Wrap,2025-10-08,382.5,51,Sunny,15.7,87,0,gen_ddb52f35a0
Coffee Beans,2025-10-09,1140.0,76,Sunny,18.6,107,0,gen_b78ebca817
Milk,2025-10-09,426.0,142,Sunny,18.6,246,0,gen_d1a36e46bd
Croissant,2025-10-09,436.5,97,Sunny,18.6,157,0,gen_5cb336b973
Muffin,2025-10-09,269.5,77,Sunny,18.6,93,0,gen_6e52b3032d
Sandwich,2025-10-09,392.0,49,Sunny,18.6,64,0,gen_8405afe73e
Juice,2025-10-09,470.0,94,Sunny,18.6,156,0,gen_59fd4e27b6
Tea,2025-10-09,332.0,83,Sunny,18.6,112,0,gen_0b29d675db
Cake,2025-10-09,216.0,36,Sunny,18.6,50,0,gen_7dba97b800
Salad,2025-10-09,342.0,38,Sunny,18.6,66,0,gen_8b68e1b070
Wrap,2025-10-09,322.5,43,Sunny,18.6,59,0,gen_94fe707881
Coffee Beans,2025-10-10,1290.0,86,Sunny,18.6,130,0,gen_2be7df329d
Milk,2025-10-10,492.0,164,Sunny,18.6,244,0,gen_dbc7fdb216
Croissant,2025-10-10,598.5,133,Sunny,18.6,173,0,gen_085bdc8759
Muffin,2025-10-10,290.5,83,Sunny,18.6,105,0,gen_d2c1ea4144
Sandwich,2025-10-10,480.0,60,Sunny,18.6,95,0,gen_32e93833c0
Juice,2025-10-10,550.0,110,Sunny,18.6,145,0,gen_34503a09ec
Tea,2025-10-10,368.0,92,Sunny,18.6,141,0,gen_da8f97cc6c
Cake,2025-10-10,330.0,55,Sunny,18.6,93,0,gen_147c322f45
Salad,2025-10-10,396.0,44,Sunny,18.6,65,0,gen_e865c8ba41
Wrap,2025-10-10,412.5,55,Sunny,18.6,77,0,gen_40a35bbfec
Coffee Beans,2025-10-11,1320.0,88,Sunny,19.1,130,0,gen_9a0a8560f9
Milk,2025-10-11,498.0,166,Sunny,19.1,240,0,gen_8ad1a91f2e
Croissant,2025-10-11,760.5,169,Sunny,19.1,237,0,gen_1000402cf3
Muffin,2025-10-11,395.5,113,Sunny,19.1,197,0,gen_4c7839e1d0
Sandwich,2025-10-11,552.0,69,Sunny,19.1,90,0,gen_b542ed1be1
Juice,2025-10-11,695.0,139,Sunny,19.1,213,0,gen_a7a82d8a37
Tea,2025-10-11,500.0,125,Sunny,19.1,209,0,gen_46622d33aa
Cake,2025-10-11,366.0,61,Sunny,19.1,82,0,gen_4d5addc6a1
Salad,2025-10-11,378.0,42,Sunny,19.1,67,0,gen_0fd5ea37a8
Wrap,2025-10-11,480.0,64,Sunny,19.1,104,0,gen_150af38bc1
Coffee Beans,2025-10-12,1320.0,88,Sunny,18.2,128,0,gen_408ff6e060
Milk,2025-10-12,564.0,188,Sunny,18.2,250,0,gen_75fefc9b74
Croissant,2025-10-12,720.0,160,Sunny,18.2,213,0,gen_6e832bc296
Muffin,2025-10-12,420.0,120,Sunny,18.2,198,0,gen_0a37b12b32
Sandwich,2025-10-12,520.0,65,Sunny,18.2,97,0,gen_7977784e72
Juice,2025-10-12,565.0,113,Sunny,18.2,147,0,gen_79a3c670b8
Tea,2025-10-12,400.0,100,Sunny,18.2,128,0,gen_e91dfe5de2
Cake,2025-10-12,366.0,61,Sunny,18.2,101,0,gen_7a751f3588
Salad,2025-10-12,432.0,48,Sunny,18.2,83,0,gen_9b53120273
Wrap,2025-10-12,427.5,57,Sunny,18.2,78,0,gen_b9cf04c84c
Coffee Beans,2025-10-13,855.0,57,Sunny,17.0,73,0,gen_896e5cbda1
Milk,2025-10-13,366.0,122,Sunny,17.0,199,0,gen_9908562259
Croissant,2025-10-13,432.0,96,Sunny,17.0,126,0,gen_747ec80abb
Muffin,2025-10-13,301.0,86,Sunny,17.0,111,0,gen_6ef4eef5d1
Sandwich,2025-10-13,376.0,47,Sunny,17.0,79,0,gen_289c5020b6
Juice,2025-10-13,400.0,80,Sunny,17.0,104,0,gen_52ac4d9fea
Tea,2025-10-13,356.0,89,Sunny,17.0,127,0,gen_7a345588be
Cake,2025-10-13,228.0,38,Sunny,17.0,64,0,gen_514933900e
Salad,2025-10-13,333.0,37,Sunny,17.0,65,0,gen_76fc737357
Wrap,2025-10-13,315.0,42,Sunny,17.0,61,0,gen_8a40c94b11
Coffee Beans,2025-10-14,960.0,64,Sunny,22.6,90,0,gen_927e3fe7fc
Milk,2025-10-14,450.0,150,Sunny,22.6,267,0,gen_af44f91bbf
Croissant,2025-10-14,535.5,119,Sunny,22.6,156,0,gen_992cba3b2b
Muffin,2025-10-14,290.5,83,Sunny,22.6,125,0,gen_45f308b266
Sandwich,2025-10-14,480.0,60,Sunny,22.6,86,0,gen_ec9f810244
Juice,2025-10-14,480.0,96,Sunny,22.6,124,0,gen_7eede450d4
Tea,2025-10-14,296.0,74,Sunny,22.6,99,0,gen_ab213692a5
Cake,2025-10-14,216.0,36,Sunny,22.6,54,0,gen_e459be3e6a
Salad,2025-10-14,324.0,36,Sunny,22.6,62,0,gen_0c7acbaa94
Wrap,2025-10-14,390.0,52,Sunny,22.6,85,0,gen_7eb10eb432
Coffee Beans,2025-10-15,1125.0,75,Sunny,15.2,127,0,gen_a5f27f2af2
Milk,2025-10-15,372.0,124,Sunny,15.2,188,0,gen_74eaea46d2
Croissant,2025-10-15,540.0,120,Sunny,15.2,207,0,gen_b798ffc553
Muffin,2025-10-15,248.5,71,Sunny,15.2,125,0,gen_65b1ac7e36
Sandwich,2025-10-15,376.0,47,Sunny,15.2,67,0,gen_77bed74f7f
Juice,2025-10-15,430.0,86,Sunny,15.2,123,0,gen_2251f2c2fd
Tea,2025-10-15,276.0,69,Sunny,15.2,110,0,gen_631ca80412
Cake,2025-10-15,246.0,41,Sunny,15.2,67,0,gen_bdf5dda8c5
Salad,2025-10-15,348.3,43,Sunny,15.2,59,10,gen_846b25d3d0
Wrap,2025-10-15,307.5,41,Sunny,15.2,51,0,gen_77fd0f43fe
Coffee Beans,2025-10-16,930.0,62,Sunny,21.4,88,0,gen_c8b223b1ec
Milk,2025-10-16,378.0,126,Sunny,21.4,181,0,gen_af18a24982
Croissant,2025-10-16,495.0,110,Sunny,21.4,146,0,gen_fd815ef774
Muffin,2025-10-16,287.0,82,Sunny,21.4,128,0,gen_520899b18b
Sandwich,2025-10-16,480.0,60,Sunny,21.4,83,0,gen_6db5c61120
Juice,2025-10-16,520.0,104,Sunny,21.4,145,0,gen_3da283eb00
Tea,2025-10-16,364.0,91,Sunny,21.4,159,0,gen_5b7670800f
Cake,2025-10-16,234.0,39,Sunny,21.4,59,0,gen_0bfb827a04
Salad,2025-10-16,344.25,51,Sunny,21.4,62,25,gen_c1ac81a6bc
Wrap,2025-10-16,375.0,50,Sunny,21.4,64,0,gen_9ffefc0781
Coffee Beans,2025-10-17,1245.0,83,Sunny,22.2,123,0,gen_d4be2f42bd
Milk,2025-10-17,420.0,140,Sunny,22.2,196,0,gen_e4c3e73f0c
Croissant,2025-10-17,630.0,140,Sunny,22.2,243,0,gen_176cfcfcdc
Muffin,2025-10-17,367.5,105,Sunny,22.2,157,0,gen_fb9775ae5b
Sandwich,2025-10-17,464.0,58,Sunny,22.2,74,0,gen_1ea8c8dd61
Juice,2025-10-17,620.0,124,Sunny,22.2,209,0,gen_8d7be669dd
Tea,2025-10-17,352.0,88,Sunny,22.2,146,0,gen_ba6904081b
Cake,2025-10-17,270.0,45,Sunny,22.2,73,0,gen_112a9ffa5e
Salad,2025-10-17,405.0,45,Sunny,22.2,54,0,gen_2559658680
Wrap,2025-10-17,435.0,58,Sunny,22.2,84,0,gen_034ed19eaa
Coffee Beans,2025-10-18,1575.0,105,Sunny,19.8,145,0,gen_1dfba27209
Milk,2025-10-18,615.0,205,Sunny,19.8,263,0,gen_d6c2b0c017
Croissant,2025-10-18,576.0,128,Sunny,19.8,214,0,gen_12a5a25974
Muffin,2025-10-18,385.0,110,Sunny,19.8,181,0,gen_8fdb9ef992
Sandwich,2025-10-18,632.0,79,Sunny,19.8,130,0,gen_d4e84ffd6e
Juice,2025-10-18,635.0,127,Sunny,19.8,212,0,gen_ac2c51897b
Tea,2025-10-18,472.0,118,Sunny,19.8,156,0,gen_6fc4c1cf9f
Cake,2025-10-18,360.0,60,Sunny,19.8,102,0,gen_93caa17ccc
Salad,2025-10-18,459.0,51,Sunny,19.8,75,0,gen_ab1b6fc75c
Wrap,2025-10-18,517.5,69,Sunny,19.8,119,0,gen_8f87f0b627
Coffee Beans,2025-10-19,1245.0,83,Sunny,20.3,135,0,gen_4dbc79ee27
Milk,2025-10-19,633.0,211,Sunny,20.3,346,0,gen_d81d461b7e
Croissant,2025-10-19,707.62,185,Sunny,20.3,241,15,gen_633e8d85f3
Muffin,2025-10-19,353.5,101,Sunny,20.3,167,0,gen_c8f4473dd9
Sandwich,2025-10-19,544.0,68,Sunny,20.3,99,0,gen_9d3cf4e40f
Juice,2025-10-19,590.0,118,Sunny,20.3,171,0,gen_b1ed88f50d
Tea,2025-10-19,508.0,127,Sunny,20.3,223,0,gen_b33cf32127
Cake,2025-10-19,312.0,52,Sunny,20.3,85,0,gen_e940edd495
Salad,2025-10-19,378.0,42,Sunny,20.3,64,0,gen_ff91042efc
Wrap,2025-10-19,442.5,59,Sunny,20.3,104,0,gen_11bf038f1d
Coffee Beans,2025-10-20,1012.5,75,Sunny,18.9,113,10,gen_7707274093
Milk,2025-10-20,393.0,131,Sunny,18.9,195,0,gen_2a0c0cc518
Croissant,2025-10-20,596.7,156,Sunny,18.9,272,15,gen_339b84102e
Muffin,2025-10-20,269.5,77,Sunny,18.9,92,0,gen_66d3e72508
Sandwich,2025-10-20,480.0,60,Sunny,18.9,107,0,gen_581319cdb4
Juice,2025-10-20,592.0,148,Sunny,18.9,186,20,gen_41c7423929
Tea,2025-10-20,344.0,86,Sunny,18.9,153,0,gen_5159cdadec
Cake,2025-10-20,252.0,42,Sunny,18.9,53,0,gen_21fc417965
Salad,2025-10-20,306.0,34,Sunny,18.9,42,0,gen_ceef679e5a
Wrap,2025-10-20,367.5,49,Sunny,18.9,83,0,gen_19f30e05c4
Coffee Beans,2025-10-21,900.0,60,Sunny,21.3,89,0,gen_22d911d140
Milk,2025-10-21,429.0,143,Sunny,21.3,208,0,gen_7f6cfa153e
Croissant,2025-10-21,535.5,119,Sunny,21.3,153,0,gen_ee4701e260
Muffin,2025-10-21,351.05,118,Sunny,21.3,165,15,gen_519aa091b4
Sandwich,2025-10-21,368.0,46,Sunny,21.3,81,0,gen_bdea9b082f
Juice,2025-10-21,400.0,80,Sunny,21.3,139,0,gen_0fe90ee898
Tea,2025-10-21,336.0,84,Sunny,21.3,138,0,gen_f5b61c4fef
Cake,2025-10-21,216.0,36,Sunny,21.3,55,0,gen_258a885c70
Salad,2025-10-21,270.0,30,Sunny,21.3,39,0,gen_d6c92fa5af
Wrap,2025-10-21,330.0,44,Sunny,21.3,62,0,gen_5fdba651b6
Coffee Beans,2025-10-22,960.0,64,Sunny,17.7,107,0,gen_08c0ed1565
Milk,2025-10-22,441.0,147,Sunny,17.7,236,0,gen_dab3d28ec3
Croissant,2025-10-22,477.0,106,Sunny,17.7,169,0,gen_ef279a3df5
Muffin,2025-10-22,280.0,80,Sunny,17.7,124,0,gen_c32e646c7a
Sandwich,2025-10-22,480.0,60,Sunny,17.7,74,0,gen_4b96930a44
Juice,2025-10-22,505.0,101,Sunny,17.7,140,0,gen_ac9605fb33
Tea,2025-10-22,340.0,85,Sunny,17.7,123,0,gen_97ddec7007
Cake,2025-10-22,243.0,54,Sunny,17.7,78,25,gen_3ad007a0b5
Salad,2025-10-22,288.0,32,Sunny,17.7,39,0,gen_9dd21b23b8
Wrap,2025-10-22,315.0,42,Sunny,17.7,75,0,gen_f62c8fb687
Coffee Beans,2025-10-23,1005.0,67,Sunny,22.3,111,0,gen_8bd6c28517
Milk,2025-10-23,348.0,116,Sunny,22.3,199,0,gen_fc63c3283a
Croissant,2025-10-23,427.5,95,Sunny,22.3,150,0,gen_7365d0f4a6
Muffin,2025-10-23,269.5,77,Sunny,22.3,92,0,gen_af6c8832d8
Sandwich,2025-10-23,448.0,56,Sunny,22.3,69,0,gen_a647384139
Juice,2025-10-23,470.0,94,Sunny,22.3,133,0,gen_ff122d7567
Tea,2025-10-23,336.0,84,Sunny,22.3,123,0,gen_b405aeb23e
Cake,2025-10-23,210.0,35,Sunny,22.3,53,0,gen_a34c158f3a
Salad,2025-10-23,315.0,35,Sunny,22.3,49,0,gen_3b4e406eef
Wrap,2025-10-23,352.5,47,Sunny,22.3,79,0,gen_b96f985dc3
Coffee Beans,2025-10-24,1170.0,78,Cloudy,20.7,96,0,gen_67dbd35fad
Milk,2025-10-24,438.0,146,Cloudy,20.7,197,0,gen_979535238e
Croissant,2025-10-24,651.38,193,Cloudy,20.7,282,25,gen_12cba45839
Muffin,2025-10-24,315.0,90,Cloudy,20.7,159,0,gen_8f4c1f77b8
Sandwich,2025-10-24,456.0,57,Cloudy,20.7,85,0,gen_f11bce0864
Juice,2025-10-24,480.0,96,Cloudy,20.7,140,0,gen_68f1170841
Tea,2025-10-24,348.0,87,Cloudy,20.7,106,0,gen_b224afe4d4
Cake,2025-10-24,324.0,54,Cloudy,20.7,89,0,gen_40f0f9e19b
Salad,2025-10-24,306.0,34,Cloudy,20.7,57,0,gen_4d06e98038
Wrap,2025-10-24,367.5,49,Cloudy,20.7,87,0,gen_157d245ffa
Coffee Beans,2025-10-25,1425.0,95,Sunny,16.5,164,0,gen_a72e145ea7
Milk,2025-10-25,501.0,167,Sunny,16.5,212,0,gen_7472126b39
Croissant,2025-10-25,652.05,161,Sunny,16.5,208,10,gen_b21cafeaa0
Muffin,2025-10-25,420.0,120,Sunny,16.5,152,0,gen_c6377d28b2
Sandwich,2025-10-25,544.0,68,Sunny,16.5,92,0,gen_0a3bd00674
Juice,2025-10-25,760.5,169,Sunny,16.5,244,10,gen_da6b80ebd9
Tea,2025-10-25,448.8,132,Sunny,16.5,203,15,gen_c08c00305c
Cake,2025-10-25,348.0,58,Sunny,16.5,104,0,gen_014109ba16
Salad,2025-10-25,450.0,50,Sunny,16.5,66,0,gen_05a9dbe3d7
Wrap,2025-10-25,562.5,75,Sunny,16.5,118,0,gen_8074e09f85
Coffee Beans,2025-10-26,1500.0,100,Sunny,21.8,161,0,gen_2a67be6c2e
Milk,2025-10-26,501.0,167,Sunny,21.8,246,0,gen_0c31d2b029
Croissant,2025-10-26,589.5,131,Sunny,21.8,159,0,gen_84472d351a
Muffin,2025-10-26,402.5,115,Sunny,21.8,155,0,gen_714a382864
Sandwich,2025-10-26,544.0,68,Sunny,21.8,85,0,gen_f9fc63efec
