product_id,date,revenue,units_sold,weather_condition,weather_temp,customer_flow,discount_percentage,sales_uid
Tea,2025-09-09,332.0,83,Sunny,26.9,124,0,gen_8ee857ce
Cake,2025-09-09,258.0,43,Sunny,26.9,64,0,gen_dce9e593
Salad,2025-09-09,351.0,39,Sunny,26.9,58,0,gen_f78fe40b
Wrap,2025-09-09,337.5,45,Sunny,26.9,67,0,gen_31a4e2c3
Coffee Beans,2025-09-10,1110.0,74,Sunny,28.3,111,0,gen_021b2f21
Milk,2025-09-10,402.0,134,Sunny,28.3,201,0,gen_408924a1
Croissant,2025-09-10,531.0,118,Sunny,28.3,177,0,gen_8876279b
Muffin,2025-09-10,271.95,111,Sunny,28.3,166,30,gen_2a3e85a3
Sandwich,2025-09-10,464.0,58,Sunny,28.3,87,0,gen_d168b91a
Juice,2025-09-10,615.0,123,Sunny,28.3,184,0,gen_1b60a6c1
Tea,2025-09-10,336.0,84,Sunny,28.3,126,0,gen_94bf267f
Cake,2025-09-10,222.0,37,Sunny,28.3,55,0,gen_0e1ca8be
Salad,2025-09-10,396.0,44,Sunny,28.3,66,0,gen_1992c4aa
Wrap,2025-09-10,345.0,46,Sunny,28.3,69,0,gen_acdbad66
Coffee Beans,2025-09-11,1005.0,67,Sunny,27.3,100,0,gen_7d8df760
Milk,2025-09-11,435.0,145,Sunny,27.3,217,0,gen_6d9727d8
Croissant,2025-09-11,499.5,111,Sunny,27.3,166,0,gen_5a0cdd3a
Muffin,2025-09-11,301.0,86,Sunny,27.3,129,0,gen_7a263316
Sandwich,2025-09-11,424.0,53,Sunny,27.3,79,0,gen_721e7644
Juice,2025-09-11,585.0,130,Sunny,27.3,195,10,gen_d490c960
Tea,2025-09-11,348.0,87,Sunny,27.3,130,0,gen_a07ff8d3
Cake,2025-09-11,246.0,41,Sunny,27.3,61,0,gen_9178747d
Salad,2025-09-11,396.0,44,Sunny,27.3,66,0,gen_259b4c9c
Wrap,2025-09-11,352.5,47,Sunny,27.3,70,0,gen_aa4e71a1
Coffee Beans,2025-09-12,825.0,55,Rainy,20.1,82,0,gen_0cc547be
Milk,2025-09-12,384.0,128,Rainy,20.1,192,0,gen_4c7705a7
Croissant,2025-09-12,405.0,90,Rainy,20.1,135,0,gen_c274b395
Muffin,2025-09-12,245.0,70,Rainy,20.1,105,0,gen_851e50c0
Sandwich,2025-09-12,376.0,47,Rainy,20.1,70,0,gen_64f4647e
Juice,2025-09-12,390.0,78,Rainy,20.1,117,0,gen_296959a6
Tea,2025-09-12,260.0,65,Rainy,20.1,97,0,gen_a4d9542b
Cake,2025-09-12,216.0,36,Rainy,20.1,54,0,gen_b0e6ad81
Salad,2025-09-12,297.0,33,Rainy,20.1,49,0,gen_fe1e0883
Wrap,2025-09-12,285.0,38,Rainy,20.1,57,0,gen_82a74322
Coffee Beans,2025-09-13,1020.0,68,Rainy,20.0,102,0,gen_f3738302
Milk,2025-09-13,474.6,226,Rainy,20.0,339,30,gen_5ba53161
Croissant,2025-09-13,499.5,111,Rainy,20.0,166,0,gen_3b99c65f
Muffin,2025-09-13,276.5,79,Rainy,20.0,118,0,gen_18b5aec5
Sandwich,2025-09-13,464.0,58,Rainy,20.0,87,0,gen_2f9e8790
Juice,2025-09-13,525.0,105,Rainy,20.0,157,0,gen_b7c96646
Tea,2025-09-13,348.0,87,Rainy,20.0,130,0,gen_c379930c
Cake,2025-09-13,270.0,45,Rainy,20.0,67,0,gen_848b6852
Salad,2025-09-13,297.0,33,Rainy,20.0,49,0,gen_e4654eff
Wrap,2025-09-13,360.0,48,Rainy,20.0,72,0,gen_0fade4df
Coffee Beans,2025-09-14,1380.0,92,Cloudy,20.8,138,0,gen_f30afc93
Milk,2025-09-14,558.0,186,Cloudy,20.8,279,0,gen_937fec86
Croissant,2025-09-14,670.5,149,Cloudy,20.8,223,0,gen_4e8be376
Muffin,2025-09-14,343.0,98,Cloudy,20.8,147,0,gen_ef0e82c0
Sandwich,2025-09-14,584.0,73,Cloudy,20.8,109,0,gen_4415a8da
Juice,2025-09-14,570.0,114,Cloudy,20.8,171,0,gen_839bcef8
Tea,2025-09-14,408.0,102,Cloudy,20.8,153,0,gen_c7c4d096
Cake,2025-09-14,318.0,53,Cloudy,20.8,79,0,gen_7953fc1f
Salad,2025-09-14,423.0,47,Cloudy,20.8,70,0,gen_70456886
Wrap,2025-09-14,442.5,59,Cloudy,20.8,88,0,gen_96d9bf07
Coffee Beans,2025-09-15,1035.0,69,Sunny,29.5,103,0,gen_47658722
Milk,2025-09-15,420.0,140,Sunny,29.5,210,0,gen_02af918a
Croissant,2025-09-15,531.0,118,Sunny,29.5,177,0,gen_cea2cf10
Muffin,2025-09-15,304.5,87,Sunny,29.5,130,0,gen_6dd39a62
Sandwich,2025-09-15,453.6,81,Sunny,29.5,121,30,gen_1c804d22
Juice,2025-09-15,595.0,119,Sunny,29.5,178,0,gen_8603617d
Tea,2025-09-15,352.0,88,Sunny,29.5,132,0,gen_7d6768a7
Cake,2025-09-15,258.0,43,Sunny,29.5,64,0,gen_aeecf24b
Salad,2025-09-15,351.0,39,Sunny,29.5,58,0,gen_17d82c79
Wrap,2025-09-15,390.0,52,Sunny,29.5,78,0,gen_fff8d531
Coffee Beans,2025-09-16,975.0,65,Cloudy,22.3,97,0,gen_2e988127
Milk,2025-09-16,417.0,139,Cloudy,22.3,208,0,gen_2d16d4cd
Croissant,2025-09-16,472.5,105,Cloudy,22.3,157,0,gen_975d5216
Muffin,2025-09-16,301.0,86,Cloudy,22.3,129,0,gen_89cb14bd
Sandwich,2025-09-16,448.0,56,Cloudy,22.3,84,0,gen_2507aa5c
Juice,2025-09-16,495.0,99,Cloudy,22.3,148,0,gen_f3495e3f
Tea,2025-09-16,304.0,76,Cloudy,22.3,114,0,gen_bbbdb6c0
Cake,2025-09-16,234.0,39,Cloudy,22.3,58,0,gen_cd40659f
Salad,2025-09-16,279.0,31,Cloudy,22.3,46,0,gen_3eadeaff
Wrap,2025-09-16,330.0,44,Cloudy,22.3,66,0,gen_4b9ef666
Coffee Beans,2025-09-17,780.0,52,Rainy,20.6,78,0,gen_33124af9
Milk,2025-09-17,318.0,106,Rainy,20.6,159,0,gen_250e45b9
Croissant,2025-09-17,378.0,84,Rainy,20.6,126,0,gen_4aebbca1
Muffin,2025-09-17,217.0,62,Rainy,20.6,93,0,gen_bb1b9004
Sandwich,2025-09-17,336.0,42,Rainy,20.6,63,0,gen_5b99074d
Juice,2025-09-17,390.0,78,Rainy,20.6,117,0,gen_1da840ec
Tea,2025-09-17,252.0,63,Rainy,20.6,94,0,gen_10a2d83d
Cake,2025-09-17,192.0,32,Rainy,20.6,48,0,gen_72b1a1eb
Salad,2025-09-17,270.0,30,Rainy,20.6,45,0,gen_0bc012b4
Wrap,2025-09-17,262.5,35,Rainy,20.6,52,0,gen_bef51c5f
Coffee Beans,2025-09-18,840.0,56,Rainy,21.5,84,0,gen_ea4bfd6d
Milk,2025-09-18,357.0,119,Rainy,21.5,178,0,gen_0eaea17a
Croissant,2025-09-18,382.5,85,Rainy,21.5,127,0,gen_c74116bf
Muffin,2025-09-18,252.0,72,Rainy,21.5,108,0,gen_3b59683d
Sandwich,2025-09-18,328.0,41,Rainy,21.5,61,0,gen_8b62f4e5
Juice,2025-09-18,390.0,78,Rainy,21.5,117,0,gen_dba28653
Tea,2025-09-18,256.0,64,Rainy,21.5,96,0,gen_da102ca4
Cake,2025-09-18,192.0,32,Rainy,21.5,48,0,gen_97d93d30
Salad,2025-09-18,243.0,27,Rainy,21.5,40,0,gen_3f105552
Wrap,2025-09-18,300.0,40,Rainy,21.5,60,0,gen_1bdb6c0b
Coffee Beans,2025-09-19,1155.0,77,Sunny,29.7,115,0,gen_3e7379d0
Milk,2025-09-19,447.0,149,Sunny,29.7,223,0,gen_fe5b3edd
Croissant,2025-09-19,531.0,118,Sunny,29.7,177,0,gen_728db753
Muffin,2025-09-19,294.0,84,Sunny,29.7,126,0,gen_226ad542
Sandwich,2025-09-19,512.0,64,Sunny,29.7,96,0,gen_ded3fc0b
Juice,2025-09-19,575.0,115,Sunny,29.7,172,0,gen_0973a47e
Tea,2025-09-19,336.0,84,Sunny,29.7,126,0,gen_c416e194
Cake,2025-09-19,246.0,41,Sunny,29.7,61,0,gen_e1497394
Salad,2025-09-19,432.0,48,Sunny,29.7,72,0,gen_f767866f
Wrap,2025-09-19,441.0,84,Sunny,29.7,126,30,gen_f9040261
Coffee Beans,2025-09-20,1275.0,85,Sunny,27.7,127,0,gen_7909eca1
Milk,2025-09-20,573.0,191,Sunny,27.7,286,0,gen_16dced58
Croissant,2025-09-20,580.5,129,Sunny,27.7,193,0,gen_004d7dc8
Muffin,2025-09-20,357.0,102,Sunny,27.7,153,0,gen_ab9ad4d5
Sandwich,2025-09-20,536.0,67,Sunny,27.7,100,0,gen_588b289d
Juice,2025-09-20,695.0,139,Sunny,27.7,208,0,gen_16cd37bd
Tea,2025-09-20,408.0,102,Sunny,27.7,153,0,gen_581aae66
Cake,2025-09-20,306.0,51,Sunny,27.7,76,0,gen_28a25434
Salad,2025-09-20,504.0,56,Sunny,27.7,84,0,gen_ceea6740
Wrap,2025-09-20,450.0,60,Sunny,27.7,90,0,gen_f61d62b2
Coffee Beans,2025-09-21,1320.0,88,Sunny,26.5,132,0,gen_8013211f
Milk,2025-09-21,531.0,177,Sunny,26.5,265,0,gen_5a38ff9d
Croissant,2025-09-21,585.0,130,Sunny,26.5,195,0,gen_97fc361f
Muffin,2025-09-21,353.5,101,Sunny,26.5,151,0,gen_e31f5a90
Sandwich,2025-09-21,520.0,65,Sunny,26.5,97,0,gen_9b5d1233
Juice,2025-09-21,695.0,139,Sunny,26.5,208,0,gen_98326c51
Tea,2025-09-21,392.0,98,Sunny,26.5,147,0,gen_94a4de9f
Cake,2025-09-21,288.0,48,Sunny,26.5,72,0,gen_40f8751d
Salad,2025-09-21,477.0,53,Sunny,26.5,79,0,gen_b07a8ffd
Wrap,2025-09-21,457.5,61,Sunny,26.5,91,0,gen_628e2242
Coffee Beans,2025-09-22,990.0,66,Sunny,27.3,99,0,gen_dac841e7
Milk,2025-09-22,414.0,138,Sunny,27.3,207,0,gen_fa2299d2
Croissant,2025-09-22,472.5,105,Sunny,27.3,157,0,gen_70beb09c
Muffin,2025-09-22,273.0,78,Sunny,27.3,117,0,gen_ecb35de4
Sandwich,2025-09-22,488.0,61,Sunny,27.3,91,0,gen_e98f4479
Juice,2025-09-22,590.0,118,Sunny,27.3,177,0,gen_46ea1603
Tea,2025-09-22,324.0,81,Sunny,27.3,121,0,gen_a39394e2
Cake,2025-09-22,264.0,44,Sunny,27.3,66,0,gen_95d1eb43
Salad,2025-09-22,387.0,43,Sunny,27.3,64,0,gen_ef2d85a5
Wrap,2025-09-22,337.5,45,Sunny,27.3,67,0,gen_356a548b
Coffee Beans,2025-09-23,750.0,50,Rainy,21.0,75,0,gen_1b0fa194
Milk,2025-09-23,306.0,102,Rainy,21.0,153,0,gen_990dd86a
Croissant,2025-09-23,436.5,97,Rainy,21.0,145,0,gen_615ed2f1
Muffin,2025-09-23,224.0,64,Rainy,21.0,96,0,gen_e4783102
Sandwich,2025-09-23,384.0,48,Rainy,21.0,72,0,gen_b862b6d4
Juice,2025-09-23,355.0,71,Rainy,21.0,106,0,gen_630646e6
Tea,2025-09-23,264.0,66,Rainy,21.0,99,0,gen_1b6373c0
Cake,2025-09-23,192.0,32,Rainy,21.0,48,0,gen_4a322de9
Salad,2025-09-23,252.0,28,Rainy,21.0,42,0,gen_e230288e
Wrap,2025-09-23,307.5,41,Rainy,21.0,61,0,gen_9c2a691b
Coffee Beans,2025-09-24,840.0,56,Rainy,21.2,84,0,gen_aad73adb
Milk,2025-09-24,300.0,100,Rainy,21.2,150,0,gen_62968ac0
Croissant,2025-09-24,369.0,82,Rainy,21.2,123,0,gen_9f72a1aa
Muffin,2025-09-24,231.0,66,Rainy,21.2,99,0,gen_66d0b472
Sandwich,2025-09-24,336.0,42,Rainy,21.2,63,0,gen_a5f2d6a9
Juice,2025-09-24,355.0,71,Rainy,21.2,106,0,gen_ab8f3fb5
Tea,2025-09-24,260.0,65,Rainy,21.2,97,0,gen_e8c13fb5
Cake,2025-09-24,198.0,33,Rainy,21.2,49,0,gen_7da2ae77
Salad,2025-09-24,275.4,34,Rainy,21.2,51,10,gen_d7a2178c
Wrap,2025-09-24,285.0,38,Rainy,21.2,57,0,gen_c12e9742
Coffee Beans,2025-09-25,840.0,56,Rainy,21.1,84,0,gen_d5789971
Milk,2025-09-25,354.0,118,Rainy,21.1,177,0,gen_2ecfc997
Croissant,2025-09-25,409.5,91,Rainy,21.1,136,0,gen_dda0e25a
Muffin,2025-09-25,245.0,70,Rainy,21.1,105,0,gen_1da58ecd
Sandwich,2025-09-25,320.0,40,Rainy,21.1,60,0,gen_58d4e6be
Juice,2025-09-25,370.0,74,Rainy,21.1,111,0,gen_9a850132
Tea,2025-09-25,256.0,64,Rainy,21.1,96,0,gen_5821be73
Cake,2025-09-25,216.0,36,Rainy,21.1,54,0,gen_e1322ba5
Salad,2025-09-25,225.0,25,Rainy,21.1,37,0,gen_9c8c3194
Wrap,2025-09-25,277.5,37,Rainy,21.1,55,0,gen_8c7598b3
Coffee Beans,2025-09-26,1110.0,74,Sunny,28.3,111,0,gen_9b51d864
Milk,2025-09-26,432.0,144,Sunny,28.3,216,0,gen_b0e988be
Croissant,2025-09-26,508.5,113,Sunny,28.3,169,0,gen_fb4279d7
Muffin,2025-09-26,329.0,94,Sunny,28.3,141,0,gen_a33bae9c
Sandwich,2025-09-26,520.0,65,Sunny,28.3,97,0,gen_41ec9afa
Juice,2025-09-26,630.0,180,Sunny,28.3,270,30,gen_a6ec4bb6
Tea,2025-09-26,400.0,100,Sunny,28.3,150,0,gen_53a3eb2c
Cake,2025-09-26,252.0,42,Sunny,28.3,63,0,gen_97e43f2b
Salad,2025-09-26,432.0,48,Sunny,28.3,72,0,gen_b9e9c9fd
Wrap,2025-09-26,427.5,57,Sunny,28.3,85,0,gen_1ed2b292
Coffee Beans,2025-09-27,1185.0,79,Rainy,18.9,118,0,gen_0bce923f
Milk,2025-09-27,396.0,132,Rainy,18.9,198,0,gen_37508955
Croissant,2025-09-27,472.5,105,Rainy,18.9,157,0,gen_51410d9b
Muffin,2025-09-27,290.5,83,Rainy,18.9,124,0,gen_89ad5160
Sandwich,2025-09-27,416.0,52,Rainy,18.9,78,0,gen_94506e04
Juice,2025-09-27,525.0,105,Rainy,18.9,157,0,gen_a6d40095
Tea,2025-09-27,360.0,90,Rainy,18.9,135,0,gen_37cb5c10
Cake,2025-09-27,240.0,40,Rainy,18.9,60,0,gen_4147f4e6
Salad,2025-09-27,333.0,37,Rainy,18.9,55,0,gen_27846f09
Wrap,2025-09-27,352.5,47,Rainy,18.9,70,0,gen_8281353b
Coffee Beans,2025-09-28,1245.0,83,Sunny,28.8,124,0,gen_355c6057
Milk,2025-09-28,540.0,180,Sunny,28.8,270,0,gen_2fc60938
Croissant,2025-09-28,693.0,154,Sunny,28.8,231,0,gen_058fbddb
Muffin,2025-09-28,367.5,105,Sunny,28.8,157,0,gen_50b97c5b
Sandwich,2025-09-28,560.0,70,Sunny,28.8,105,0,gen_17d95f11
Juice,2025-09-28,825.0,165,Sunny,28.8,247,0,gen_00d262f6
Tea,2025-09-28,404.0,101,Sunny,28.8,151,0,gen_f562d71f
Cake,2025-09-28,318.0,53,Sunny,28.8,79,0,gen_044dfe56
Salad,2025-09-28,486.0,54,Sunny,28.8,81,0,gen_c893cc56
Wrap,2025-09-28,450.0,60,Sunny,28.8,90,0,gen_fd4679dd
Coffee Beans,2025-09-29,1065.0,71,Sunny,29.6,106,0,gen_1864f0a1
Milk,2025-09-29,423.9,157,Sunny,29.6,235,10,gen_f435f1b6
Croissant,2025-09-29,517.5,115,Sunny,29.6,172,0,gen_c41536d0
Muffin,2025-09-29,266.0,76,Sunny,29.6,114,0,gen_f3ca5839
Sandwich,2025-09-29,480.0,60,Sunny,29.6,90,0,gen_425c76b9
Juice,2025-09-29,580.0,116,Sunny,29.6,174,0,gen_9915d918
Tea,2025-09-29,356.0,89,Sunny,29.6,133,0,gen_4e5a2c7a
Cake,2025-09-29,270.0,45,Sunny,29.6,67,0,gen_1221779d
Salad,2025-09-29,360.0,40,Sunny,29.6,60,0,gen_47e052cc
Wrap,2025-09-29,337.5,45,Sunny,29.6,67,0,gen_1bb14a3d
Coffee Beans,2025-09-30,1080.0,72,Sunny,28.8,108,0,gen_3e0486d9
Milk,2025-09-30,453.0,151,Sunny,28.8,226,0,gen_50275241
Croissant,2025-09-30,450.0,100,Sunny,28.8,150,0,gen_60216c4a
Muffin,2025-09-30,311.5,89,Sunny,28.8,133,0,gen_2c654cff
Sandwich,2025-09-30,400.0,50,Sunny,28.8,75,0,gen_bd298cdc
Juice,2025-09-30,640.0,128,Sunny,28.8,192,0,gen_2b23db71
Tea,2025-09-30,316.0,79,Sunny,28.8,118,0,gen_6c631907
Cake,2025-09-30,252.0,42,Sunny,28.8,63,0,gen_bcf6319a
Salad,2025-09-30,396.0,44,Sunny,28.8,66,0,gen_347efd7b
Wrap,2025-09-30,337.5,45,Sunny,28.8,67,0,gen_d8a604fb
Coffee Beans,2025-10-01,900.0,60,Rainy,18.9,90,0,gen_11f5b6d6
Milk,2025-10-01,313.2,116,Rainy,18.9,174,10,gen_3ff27604
Croissant,2025-10-01,369.0,82,Rainy,18.9,123,0,gen_9c163706
Muffin,2025-10-01,248.5,71,Rainy,18.9,106,0,gen_69752316
Sandwich,2025-10-01,336.0,42,Rainy,18.9,63,0,gen_65548142
Juice,2025-10-01,410.0,82,Rainy,18.9,123,0,gen_811921f5
Tea,2025-10-01,240.0,60,Rainy,18.9,90,0,gen_16f7d530
Cake,2025-10-01,204.0,34,Rainy,18.9,51,0,gen_e6542a89
Salad,2025-10-01,261.0,29,Rainy,18.9,43,0,gen_abc60d48
Wrap,2025-10-01,270.0,36,Rainy,18.9,54,0,gen_52b6434c
Coffee Beans,2025-10-02,1035.0,69,Cloudy,21.3,103,0,gen_1bb9debc
Milk,2025-10-02,417.0,139,Cloudy,21.3,208,0,gen_4baa590a
Croissant,2025-10-02,450.0,100,Cloudy,21.3,150,0,gen_64fb584c
Muffin,2025-10-02,290.5,83,Cloudy,21.3,124,0,gen_6de55db5
Sandwich,2025-10-02,448.0,56,Cloudy,21.3,84,0,gen_6b90eb5a
Juice,2025-10-02,510.0,102,Cloudy,21.3,153,0,gen_598c8c8a
Tea,2025-10-02,312.0,78,Cloudy,21.3,117,0,gen_7a6e4906
Cake,2025-10-02,264.0,44,Cloudy,21.3,66,0,gen_e1181509
Salad,2025-10-02,315.0,35,Cloudy,21.3,52,0,gen_68cb0154
Wrap,2025-10-02,390.0,52,Cloudy,21.3,78,0,gen_1d6a0769
Coffee Beans,2025-10-03,1230.0,82,Sunny,29.4,123,0,gen_0a8fe0ef
Milk,2025-10-03,441.0,147,Sunny,29.4,220,0,gen_74c27279
Croissant,2025-10-03,580.5,129,Sunny,29.4,193,0,gen_c35e238d
Muffin,2025-10-03,346.5,110,Sunny,29.4,165,10,gen_8ff87a1e
Sandwich,2025-10-03,528.0,66,Sunny,29.4,99,0,gen_00fb3d58
Juice,2025-10-03,700.0,140,Sunny,29.4,210,0,gen_1fc9d04a
Tea,2025-10-03,400.0,100,Sunny,29.4,150,0,gen_b3662285
Cake,2025-10-03,288.0,48,Sunny,29.4,72,0,gen_ff449b0f
Salad,2025-10-03,405.0,45,Sunny,29.4,67,0,gen_b2de9e7c
Wrap,2025-10-03,420.0,56,Sunny,29.4,84,0,gen_953cc835
Coffee Beans,2025-10-04,1440.0,96,Sunny,26.5,144,0,gen_5d3a5c0d
Milk,2025-10-04,534.0,178,Sunny,26.5,267,0,gen_4df73046
Croissant,2025-10-04,598.5,133,Sunny,26.5,199,0,gen_ab2ed7ab
Muffin,2025-10-04,378.0,108,Sunny,26.5,162,0,gen_cdc02edf
Sandwich,2025-10-04,632.0,79,Sunny,26.5,118,0,gen_63eea6c5
Juice,2025-10-04,785.0,157,Sunny,26.5,235,0,gen_c33b9649
Tea,2025-10-04,472.0,118,Sunny,26.5,177,0,gen_191cd69f
Cake,2025-10-04,348.0,58,Sunny,26.5,87,0,gen_92a6eae7
Salad,2025-10-04,531.0,59,Sunny,26.5,88,0,gen_ebe40ca9
Wrap,2025-10-04,457.5,61,Sunny,26.5,91,0,gen_288763d7
Coffee Beans,2025-10-05,1470.0,98,Cloudy,23.6,147,0,gen_adab1252
Milk,2025-10-05,555.0,185,Cloudy,23.6,277,0,gen_cb246f5b
Croissant,2025-10-05,706.5,157,Cloudy,23.6,235,0,gen_9c7dc8e4
Muffin,2025-10-05,392.0,112,Cloudy,23.6,168,0,gen_66ecdbb3
Sandwich,2025-10-05,528.0,66,Cloudy,23.6,99,0,gen_81663f3f
Juice,2025-10-05,655.0,131,Cloudy,23.6,196,0,gen_8d77de5a
Tea,2025-10-05,416.0,104,Cloudy,23.6,156,0,gen_a7d09431
Cake,2025-10-05,294.0,49,Cloudy,23.6,73,0,gen_8cb028ff
Salad,2025-10-05,387.0,43,Cloudy,23.6,64,0,gen_a9b60065
Wrap,2025-10-05,442.5,59,Cloudy,23.6,88,0,gen_f3c03fcf
Coffee Beans,2025-10-06,945.0,63,Cloudy,23.1,94,0,gen_6fe4838d
Milk,2025-10-06,414.0,138,Cloudy,23.1,207,0,gen_b0dcd080
Croissant,2025-10-06,517.5,115,Cloudy,23.1,172,0,gen_d94abfab
Muffin,2025-10-06,290.5,83,Cloudy,23.1,124,0,gen_6aa6db25
Sandwich,2025-10-06,432.0,54,Cloudy,23.1,81,0,gen_5eda5296
Juice,2025-10-06,455.0,91,Cloudy,23.1,136,0,gen_012c7359
Tea,2025-10-06,340.0,85,Cloudy,23.1,127,0,gen_7e7e69b4
Cake,2025-10-06,228.0,38,Cloudy,23.1,57,0,gen_19e4dab2
Salad,2025-10-06,333.0,37,Cloudy,23.1,55,0,gen_322ee2da
Wrap,2025-10-06,382.5,51,Cloudy,23.1,76,0,gen_4ed95402
Coffee Beans,2025-10-07,1095.0,73,Sunny,29.7,109,0,gen_1b010e04
Milk,2025-10-07,410.4,152,Sunny,29.7,228,10,gen_315e25f2
Croissant,2025-10-07,481.5,107,Sunny,29.7,160,0,gen_714e4fa0
Muffin,2025-10-07,301.0,86,Sunny,29.7,129,0,gen_34010615
Sandwich,2025-10-07,440.0,55,Sunny,29.7,82,0,gen_2d9c1738
Juice,2025-10-07,560.0,112,Sunny,29.7,168,0,gen_a6cff07c
Tea,2025-10-07,340.0,85,Sunny,29.7,127,0,gen_d8ed89ea
Cake,2025-10-07,264.0,44,Sunny,29.7,66,0,gen_8de18789
Salad,2025-10-07,387.0,43,Sunny,29.7,64,0,gen_b889c913
Wrap,2025-10-07,382.5,51,Sunny,29.7,76,0,gen_ce0457ad
Coffee Beans,2025-10-08,1140.0,76,Sunny,28.0,114,0,gen_3baf0bc3
Milk,2025-10-08,417.0,139,Sunny,28.0,208,0,gen_2c1263f9
Croissant,2025-10-08,535.5,119,Sunny,28.0,178,0,gen_8392a308
Muffin,2025-10-08,294.0,84,Sunny,28.0,126,0,gen_7649141f
Sandwich,2025-10-08,432.0,54,Sunny,28.0,81,0,gen_5b8bb92a
Juice,2025-10-08,620.0,124,Sunny,28.0,186,0,gen_1511cba6
Tea,2025-10-08,360.0,90,Sunny,28.0,135,0,gen_1b173cbf
Cake,2025-10-08,222.0,37,Sunny,28.0,55,0,gen_75a34c64
Salad,2025-10-08,396.0,44,Sunny,28.0,66,0,gen_b0c79204
Wrap,2025-10-08,382.5,51,Sunny,28.0,76,0,gen_0f7fa152
Coffee Beans,2025-10-09,1095.0,73,Cloudy,20.7,109,0,gen_14d4e008
Milk,2025-10-09,453.0,151,Cloudy,20.7,226,0,gen_170436c8
Croissant,2025-10-09,544.5,121,Cloudy,20.7,181,0,gen_3a063a61
Muffin,2025-10-09,305.55,97,Cloudy,20.7,145,10,gen_8e7ec6aa
Sandwich,2025-10-09,416.0,52,Cloudy,20.7,78,0,gen_6151eccb
Juice,2025-10-09,500.0,100,Cloudy,20.7,150,0,gen_431a1fc0
Tea,2025-10-09,364.0,91,Cloudy,20.7,136,0,gen_ea3e9aa8
Cake,2025-10-09,234.0,39,Cloudy,20.7,58,0,gen_ac6f7e04
Salad,2025-10-09,302.4,48,Cloudy,20.7,72,30,gen_1190f561
Wrap,2025-10-09,367.5,49,Cloudy,20.7,73,0,gen_869dbfa1
Coffee Beans,2025-10-11,1335.0,89,Sunny,29.5,133,0,gen_0e115720
Milk,2025-10-11,520.8,217,Sunny,29.5,325,20,gen_915493a0
Croissant,2025-10-11,607.5,135,Sunny,29.5,202,0,gen_53aaafda
Muffin,2025-10-11,416.5,119,Sunny,29.5,178,0,gen_90c7b6ae
Sandwich,2025-10-11,528.0,66,Sunny,29.5,99,0,gen_3e8422ed
Juice,2025-10-11,720.0,144,Sunny,29.5,216,0,gen_c3693b91
Tea,2025-10-11,468.0,117,Sunny,29.5,175,0,gen_606873cd
Cake,2025-10-11,354.0,59,Sunny,29.5,88,0,gen_47712d31
Salad,2025-10-11,513.0,57,Sunny,29.5,85,0,gen_de4950bf
Wrap,2025-10-11,480.0,64,Sunny,29.5,96,0,gen_91664da4
Coffee Beans,2025-10-12,1410.0,94,Sunny,29.0,141,0,gen_18a7a5a9
Milk,2025-10-12,531.0,177,Sunny,29.0,265,0,gen_c167b476
Croissant,2025-10-12,643.5,143,Sunny,29.0,214,0,gen_b9da251b
Muffin,2025-10-12,357.0,102,Sunny,29.0,153,0,gen_c51e39a7
Sandwich,2025-10-12,576.0,72,Sunny,29.0,108,0,gen_bc57f2e8
Juice,2025-10-12,705.0,141,Sunny,29.0,211,0,gen_c9553114
Tea,2025-10-12,408.8,146,Sunny,29.0,219,30,gen_bafc9d39
Cake,2025-10-12,351.0,65,Sunny,29.0,97,10,gen_9a45ce8c
Salad,2025-10-12,495.0,55,Sunny,29.0,82,0,gen_c8c2b98d
Wrap,2025-10-12,510.0,68,Sunny,29.0,102,0,gen_6c4d6ec3
Coffee Beans,2025-10-13,904.5,67,Rainy,20.2,100,10,gen_5d57ddb6
Milk,2025-10-13,363.0,121,Rainy,20.2,181,0,gen_c8058c97
Croissant,2025-10-13,400.5,89,Rainy,20.2,133,0,gen_5f94d392
Muffin,2025-10-13,227.5,65,Rainy,20.2,97,0,gen_a23dead6
Sandwich,2025-10-13,360.0,45,Rainy,20.2,67,0,gen_b5cafb3b
Juice,2025-10-13,425.0,85,Rainy,20.2,127,0,gen_0ae1ccf8
Tea,2025-10-13,276.0,69,Rainy,20.2,103,0,gen_fec12a04
Cake,2025-10-13,204.0,34,Rainy,20.2,51,0,gen_3052c8b1
Salad,2025-10-13,243.0,27,Rainy,20.2,40,0,gen_b9210cf2
Wrap,2025-10-13,277.5,37,Rainy,20.2,55,0,gen_b9327d80
Coffee Beans,2025-10-14,795.0,53,Rainy,19.4,79,0,gen_3672df0f
Milk,2025-10-14,321.0,107,Rainy,19.4,160,0,gen_48d065b7
Croissant,2025-10-14,423.0,94,Rainy,19.4,141,0,gen_5e5b84a5
Muffin,2025-10-14,217.0,62,Rainy,19.4,93,0,gen_cfd899ff
Sandwich,2025-10-14,328.0,41,Rainy,19.4,61,0,gen_ef566a49
Juice,2025-10-14,355.0,71,Rainy,19.4,106,0,gen_92cf1613
Tea,2025-10-14,240.0,60,Rainy,19.4,90,0,gen_86f08d3d
Cake,2025-10-14,210.0,35,Rainy,19.4,52,0,gen_d07a896c
Salad,2025-10-14,252.0,28,Rainy,19.4,42,0,gen_763939d4
